content,timestamp,platform,stock_name,delta_seconds,weight
5900  왜 안팔렸지,2025-03-19 06:25:49+00:00,toss,삼성전자,263220.0,0.04752365091888778
호가장난질 진짜,2025-03-19 06:25:36+00:00,toss,삼성전자,263233.0,0.04751650090747916
동시호가 개판 나는중,2025-03-19 06:25:18+00:00,toss,삼성전자,263251.0,0.04750660266755922
"아 진짜 개미들 때문에 돌겠네
이렇게 물량 홀라당 외인 것들에게 넘겨버리면 그동안 버텨 온 게 억울하지도 않나 곧 수익 극대화할 수 있을텐데고걸 못참고 죄다 팔아 기어이 주가를 제자리 걸음 시키네 이젠 들어 올 기회 얻기도 힘들 거구먼",2025-03-19 06:25:03+00:00,toss,삼성전자,263266.0,0.0474983557093875
,2025-03-19 06:24:56+00:00,toss,삼성전자,263273.0,0.047494507618861266
또 제자리,2025-03-19 06:24:48+00:00,toss,삼성전자,263281.0,0.04749011018285506
진짜과학이다 동시호가보합,2025-03-19 06:22:05+00:00,toss,삼성전자,263444.0,0.04740060103157939
"한번에 너무 많은걸 바라면 다시 토해내야된다
적당히 만족 할줄도 알아야된다",2025-03-19 06:20:56+00:00,toss,삼성전자,263513.0,0.047362761496469924
소소하게 미장전까지만 진입 해봅니다,2025-03-19 06:20:20+00:00,toss,삼성전자,263549.0,0.047343031123292925
장마감시간 가까워오니 또 떨어지는거 진짜 내 웃음벨,2025-03-19 06:19:38+00:00,toss,삼성전자,263591.0,0.04732002274259803
진짜 100원 왔다 갔다,2025-03-19 06:15:51+00:00,toss,삼성전자,263818.0,0.04719586132279947
쭉 올라가자,2025-03-19 06:15:10+00:00,toss,삼성전자,263859.0,0.047173470451675935
함 더 하면 뚫릴듯,2025-03-19 06:13:59+00:00,toss,삼성전자,263930.0,0.047134721139024685
매도벽 많이  헐거워졌네,2025-03-19 06:13:43+00:00,toss,삼성전자,263946.0,0.04712599329512055
잡힐듯잡히지않는  삼성 전자아,2025-03-19 06:11:09+00:00,toss,삼성전자,264100.0,0.047042070390212
오늘 매도벽 좀 녹였으니 내일 뚫어줭,2025-03-19 06:10:09+00:00,toss,삼성전자,264160.0,0.047009413626240906
"5900  매도벽 두껍네
좀 가자",2025-03-19 06:08:32+00:00,toss,삼성전자,264257.0,0.046956666468764924
"이 정도 매물이면 곧 해소될 물량
5만 초반대 가격은 역대급 가격으로 기록되겠네요 이제 상승할 날만 남아 있을듯 단 8만 이상에서는 사지 마세요 올해 초에 테슬라나 엔비댜에서 삼전으로 넘어온 사람이 승지라고 생각합니다",2025-03-19 06:07:23+00:00,toss,삼성전자,264326.0,0.04691918132320137
시간외 시장이 궁금하다,2025-03-19 06:04:12+00:00,toss,삼성전자,264517.0,0.046815574083666454
외인들이 다 사가면 문제아닌가요 나중에 리드당하는데,2025-03-19 06:03:38+00:00,toss,삼성전자,264551.0,0.046797154912689584
6만이 뚫어야 갈텐데 그게 그래 힘드노 임마야,2025-03-19 06:02:26+00:00,toss,삼성전자,264623.0,0.04675817352809514
이틑 종가 57600  되려나,2025-03-19 05:58:49+00:00,toss,삼성전자,264840.0,0.04664088426370381
너무 허무하게 내려 앉은 5900원이 이렇게나 넘기 힘든 산이었네요,2025-03-19 05:58:45+00:00,toss,삼성전자,264844.0,0.04663872501348945
지금 개인이 던지면 외인들이 받나봐요,2025-03-19 05:57:44+00:00,toss,삼성전자,264905.0,0.046605808831034296
와 삼전 첫 빨간불이다,2025-03-19 05:56:14+00:00,toss,삼성전자,264995.0,0.0465572863899942
난 1번,2025-03-19 05:55:48+00:00,toss,삼성전자,265021.0,0.04654327820329768
든든국밥 팔아말아탕,2025-03-19 05:55:39+00:00,toss,삼성전자,265030.0,0.04653843019765618
"너무 올랐다
내일은 내리길",2025-03-19 05:55:26+00:00,toss,삼성전자,265043.0,0.046531428414324734
낼 오를까요 떨어질까요,2025-03-19 05:54:26+00:00,toss,삼성전자,265103.0,0.04649912613973608
"위기에 강한 노장들은 나이가 많다고 쫓겨났다
역전에 능한 노장들은 나이가 많다고 쫓겨났다
승부에 독한 노장들은 나이가 많다고 쫓겨났다",2025-03-19 05:52:28+00:00,toss,삼성전자,265221.0,0.046435663735218284
어우 지쳐,2025-03-19 05:52:13+00:00,toss,삼성전자,265236.0,0.04642760268780599
낼 오를건데,2025-03-19 05:51:11+00:00,toss,삼성전자,265298.0,0.04639429853486125
들 삼돌 이엦몰빵  인생들,2025-03-19 05:49:30+00:00,toss,삼성전자,265399.0,0.046340096145994464
"흥해랏 삼전 주주아님

httpswwmkcokrnewsit11267472",2025-03-19 05:49:23+00:00,toss,삼성전자,265406.0,0.04633634189214081
이거 완져이 대호황이자너,2025-03-19 05:46:56+00:00,toss,삼성전자,265553.0,0.0462575727823391
"1매도
2인내",2025-03-19 05:44:56+00:00,toss,삼성전자,265673.0,0.04619337074854097
내가팔면 오르징,2025-03-19 05:43:35+00:00,toss,삼성전자,265754.0,0.046150084756943155
누굴 믿고 함께 가시겠습니까,2025-03-19 05:43:11+00:00,toss,삼성전자,265778.0,0.046137267069271924
700 800 왔다갔다하다 700에끝날듯,2025-03-19 05:43:11+00:00,toss,삼성전자,265778.0,0.046137267069271924
"오늘도 익절이 가능한분들 너무나 부럽습니다
저도 곧 나갈수 있는날이 오겠죠

반년넘게 물려있는데 얼른 도망치고 싶네요",2025-03-19 05:42:34+00:00,toss,삼성전자,265815.0,0.04611751344180233
삼멘,2025-03-19 05:41:09+00:00,toss,삼성전자,265900.0,0.046072165513103565
"오늘 꿈자리에 삼전 앞자리 6봤다
줍줍 해야징",2025-03-19 05:40:46+00:00,toss,삼성전자,265923.0,0.04605990256429995
6만 돌파 곧 매일 추매합니다,2025-03-19 05:40:23+00:00,toss,삼성전자,265946.0,0.04604764287950423
"44 이익먹고 나갑니다
또 기회오겠죠
모두 성투하세요",2025-03-19 05:39:36+00:00,toss,삼성전자,265993.0,0.04602260062639042
이제 60이 저점일듯 내일 장 열리면 풀매수간다,2025-03-19 05:36:07+00:00,toss,삼성전자,266202.0,0.045911407349205104
가자가자,2025-03-19 05:35:40+00:00,toss,삼성전자,266229.0,0.04589706227594291
5900원은 역시 역대급 개미 시체긴 하네,2025-03-19 05:31:53+00:00,toss,삼성전자,266456.0,0.0457766345143638
언제 털고 간 개미들 배아프게 상승해라,2025-03-19 05:29:32+00:00,toss,삼성전자,266597.0,0.045701990513979836
"어머님께서 말씀 하셨습니다
내일 오전 59로 시작해서 62에 주차된다 하십니다
단타충 지금 들어가시랍니다
아멘",2025-03-19 05:26:50+00:00,toss,삼성전자,266759.0,0.04561637956711014
뚫으면 쭉 갈수 있을듯,2025-03-19 05:25:20+00:00,toss,삼성전자,266849.0,0.045568887244939904
내일은 육만가자,2025-03-19 05:24:17+00:00,toss,삼성전자,266912.0,0.0455356720425047
으쌰으쌰,2025-03-19 05:23:55+00:00,toss,삼성전자,266934.0,0.04552407878725336
기특한것,2025-03-19 05:23:04+00:00,toss,삼성전자,266985.0,0.04549721486455974
이정도 하면 됐다 고생했다 삼전아,2025-03-19 05:21:53+00:00,toss,삼성전자,267056.0,0.04545984246463521
화이팅,2025-03-19 05:20:05+00:00,toss,삼성전자,267164.0,0.045403053162262855
개미 털고 고 투 식스,2025-03-19 05:17:26+00:00,toss,삼성전자,267323.0,0.04531957576684182
단타 개미들  못타게 6만 가자,2025-03-19 05:17:06+00:00,toss,삼성전자,267343.0,0.04530908633840425
"쉽지않네요
400만주 소화가
그래도 꾸준히 매매해서
350까지 내려감
진짜 화이팅 입니다",2025-03-19 05:16:02+00:00,toss,삼성전자,267407.0,0.04527553647963533
삼전 힘내,2025-03-19 05:14:10+00:00,toss,삼성전자,267519.0,0.04521688399309771
5초오면 다시 보자,2025-03-19 05:14:10+00:00,toss,삼성전자,267519.0,0.04521688399309771
몇년을 기다렸는데 절대 못팔지,2025-03-19 05:13:18+00:00,toss,삼성전자,267571.0,0.045189678315446444
10만 전자 가자,2025-03-19 05:13:08+00:00,toss,삼성전자,267581.0,0.04518444833127133
"삼전꺼 다 정리 했으니 
이제  하이닉스 간봐야지",2025-03-19 05:12:41+00:00,toss,삼성전자,267608.0,0.04517033039720991
휴장할려고하네,2025-03-19 05:12:29+00:00,toss,삼성전자,267620.0,0.04516405717586076
이욜 진짜 많이파네 더 오를꺼같은데 그동안 많이들 기다려서 그런건가,2025-03-19 05:11:20+00:00,toss,삼성전자,267689.0,0.045128003056503635
기다릴께유 8만 전자,2025-03-19 05:11:09+00:00,toss,삼성전자,267700.0,0.045122257958877296
언제 들어가야할지 모르겠당,2025-03-19 05:10:33+00:00,toss,삼성전자,267736.0,0.045103460934379815
,2025-03-19 05:08:41+00:00,toss,삼성전자,267848.0,0.04504503136422016
지지도,2025-03-19 05:05:56+00:00,toss,삼성전자,268013.0,0.044959089955051955
"삼성전자를 막 기관들이 사들인다
전반적으로 경제가 좀 살려나 제발 우리나라 잘 풀릴거라 생각해요",2025-03-19 05:04:37+00:00,toss,삼성전자,268092.0,0.04491800031595049
"59층은 전고점 입니다 
그냥 올리지는 않을꺼에요 
올리면 지지선이 되기때문에 충분히 개미 털고 갈꺼라 생각합니다 물론 제생각이지만 투자는 자신이 결정 해야죠 
자기 돈이니 말입니다",2025-03-19 05:04:27+00:00,toss,삼성전자,268102.0,0.04491280177416866
다음에 다시올게요,2025-03-19 05:04:17+00:00,toss,삼성전자,268112.0,0.044907603834035116
걍 본전만 뽑고 나옴 맘 떠났다,2025-03-19 05:03:09+00:00,toss,삼성전자,268180.0,0.04487227379142286
오호 감사합니다 삼전,2025-03-19 05:01:19+00:00,toss,삼성전자,268290.0,0.044815181090587124
2시맞제,2025-03-19 05:00:25+00:00,toss,삼성전자,268344.0,0.044787180353547305
진짜로,2025-03-19 04:58:14+00:00,toss,삼성전자,268475.0,0.04471932531884345
뭐 잘못 먹었니,2025-03-19 04:55:18+00:00,toss,삼성전자,268651.0,0.04462832311579464
6만 전자는 넘사벽이지,2025-03-19 04:54:53+00:00,toss,삼성전자,268676.0,0.04461541169591776
심리적으로 개미들이 못버티게 희망줬다 뺏었다하면서 진짜 질질끄네요  오르긴 할거같네요 이짓 개관들이 제일 잘하는거,2025-03-19 04:54:46+00:00,toss,삼성전자,268683.0,0.0446117971677829
59에서 언제 벗어날래,2025-03-19 04:53:24+00:00,toss,삼성전자,268765.0,0.04456947735318912
"전
고점을 돌파를 못하는구나",2025-03-19 04:52:10+00:00,toss,삼성전자,268839.0,0.04453132076373547
"드디어 손절 타이밍인가
하",2025-03-19 04:51:34+00:00,toss,삼성전자,268875.0,0.04451276991177979
이거 얼마짜리 제품인지 아시는분,2025-03-19 04:51:21+00:00,toss,삼성전자,268888.0,0.04450607289236849
"그분이 그러셨지 

먹고땡 먹고땡",2025-03-19 04:51:07+00:00,toss,삼성전자,268902.0,0.04449886184443106
,2025-03-19 04:50:12+00:00,toss,삼성전자,268957.0,0.04447054403680243
"6만대 부근 매물대는 많지 않아
우선 6만전자까지는 
무리가 없을것으로 보입니다
그 이후의 방향성은
6만원대에서 조정 한번주고
6층에 탄 개미들 겁준 후에
다시 방향을 상방으로 틀것으로 예상됩니다",2025-03-19 04:50:06+00:00,toss,삼성전자,268963.0,0.04446745591180547
"6만 절대 안 올라간다
적게 먹고 빼라",2025-03-19 04:48:20+00:00,toss,삼성전자,269069.0,0.04441293438293091
유일하게 너만 빨간색이구나,2025-03-19 04:47:46+00:00,toss,삼성전자,269103.0,0.04439546050916145
육맘 뚤어라,2025-03-19 04:47:01+00:00,toss,삼성전자,269148.0,0.04437234389395404
빨간불 좀 보자,2025-03-19 04:44:02+00:00,toss,삼성전자,269327.0,0.044280510241094265
"전고점 뚫고 계속 가자
안그럼 5초5중반에서 아가뤼 쭤억님들 등장한다예외는 있어야지",2025-03-19 04:43:36+00:00,toss,삼성전자,269353.0,0.04426718709229048
슬슬 외인 힘 빠진다 탈출 준비해,2025-03-19 04:42:54+00:00,toss,삼성전자,269395.0,0.04424567355019684
"미동도 없는 삼전
이번 기회에 그냥 털고 나간다",2025-03-19 04:42:51+00:00,toss,삼성전자,269398.0,0.04424413726875918
"내가팔면 오른다
니가팔면 오른다",2025-03-19 04:41:37+00:00,toss,삼성전자,269472.0,0.044206259207768744
한국경제를 뉘해서라도 화이팅,2025-03-19 04:41:24+00:00,toss,삼성전자,269485.0,0.04419960830339676
믿는다,2025-03-19 04:41:07+00:00,toss,삼성전자,269502.0,0.0441909124767277
"1차 목표 6만가자
아브라카타브라
이루어질것이다",2025-03-19 04:40:33+00:00,toss,삼성전자,269536.0,0.044173525955501294
,2025-03-19 04:40:20+00:00,toss,삼성전자,269549.0,0.04416687997590093
하늘의 뜻이었구나,2025-03-19 04:40:12+00:00,toss,삼성전자,269557.0,0.04416279063930131
"3월 31일 공매도 전면 재개일이 다가오면서 증시 관련 뉴스에는 공매도 관련한 기사들이 자주 등장하고 있습니다 오늘은 공매도 점검 시스템 시연 관련한 뉴스가 올라오면서 공매도 재개일이 성큼 다가온 것을 실감하게 됩니다 공매도에 관해서는 투자자들 사이에서는 부정론과 긍정론 의견이 분분합니다 
그런데 이런 엇갈린 의견을 차치하고 현재 시장에서 나타나고 있는 현상들을 관찰하다 보면 향후 공매도 재개 후 시장이 혹시 이런 모습이 아니겠냐는 느낌이 들곤 합니다
증시토크 칼럼 바로보기  httpsblognavercomlovefund369223802184715

 본 자료는 투자자들에게 도움이 될만한 정보를 제공할 목적으로 작성되었으며 무단복제 및 배포할 수 없습니다 주식투자는 손실이 발생할 수 있으며 투자의 책임은 투자자 본인에게 있습니다 또한 수치 및 내용의 정확성이나 안전성을 보장할 수 없으며 어떠한 경우에도 고객의 증권투자 결과에 대한 법적 책임 소재의 증빙자료로 사용될 수 없습니다",2025-03-19 04:40:03+00:00,toss,삼성전자,269566.0,0.04415819058819985
"저번에 5900원대쯤 조정 오는 자리라고 5초까지 떨어질수 있다고 여기서 더 가면 어쩔수 없긴 하지만
기다릴사람은 기다렸다가 그때 사라고 했었는데 진짜로 그렇게 됬었네요 
평단 낮으신분들은
그냥 주식은 사두고 안보는게 맞는거 같습니다",2025-03-19 04:40:00+00:00,toss,삼성전자,269569.0,0.0441566573443123
나갈까 기다릴까  거의본전인데,2025-03-19 04:39:41+00:00,toss,삼성전자,269588.0,0.044146948035889484
이거 더 호재 없음 한번 조정 할 각인데,2025-03-19 04:39:14+00:00,toss,삼성전자,269615.0,0.044133154270016434
"삼성  역시
너만 믿는다
흥하자",2025-03-19 04:38:34+00:00,toss,삼성전자,269655.0,0.04411272698305419
귀신같이 내일 꼬라박진않겠지,2025-03-19 04:37:03+00:00,toss,삼성전자,269746.0,0.044066290120700874
삼만전자 가즈아,2025-03-19 04:32:04+00:00,toss,삼성전자,270045.0,0.04391405576210544
오늘 6만은 무조건 못갈듯,2025-03-19 04:31:34+00:00,toss,삼성전자,270075.0,0.04389881047298169
59100 한방에 뚫을 수도 있는 물량인데 야금야금 받아먹는중개미만 탈탈,2025-03-19 04:31:27+00:00,toss,삼성전자,270082.0,0.04389525400046446
잘먹었습니다,2025-03-19 04:29:37+00:00,toss,삼성전자,270192.0,0.04383940439907348
안녕 2주후 다시 사겠습니다,2025-03-19 04:29:12+00:00,toss,삼성전자,270217.0,0.0438267212212655
함께해서 더러웠고 다시는 만나지말자,2025-03-19 04:29:03+00:00,toss,삼성전자,270226.0,0.04382215617557188
"종가 6만
내일 6만2천 마감",2025-03-19 04:28:53+00:00,toss,삼성전자,270236.0,0.04381708446026296
종가에6만 터치  예상 해봅니다,2025-03-19 04:27:45+00:00,toss,삼성전자,270304.0,0.043782612359127344
그만좀 팔아라,2025-03-19 04:26:27+00:00,toss,삼성전자,270382.0,0.04374310422585214
개인물량 다산다 이게 몬소릴까,2025-03-19 04:25:02+00:00,toss,삼성전자,270467.0,0.04370009108348051
"왜 안팔리는것인가
내 앞에 몇 주가 있길래",2025-03-19 04:25:01+00:00,toss,삼성전자,270468.0,0.04369958529831628
"이게 맞나요 C팡이 시총 60조
삼전이 380조 쩐다 꼬레아",2025-03-19 04:24:56+00:00,toss,삼성전자,270473.0,0.04369705646030314
저러다 6만 직전에 후다닥  이러면 몇년째 후회하면서 샀다가 팔고 또사고 또 후회하고,2025-03-19 04:24:41+00:00,toss,삼성전자,270488.0,0.04368947082427318
"딱 개미꼬셔서 다 털어먹으려는 것 같네요

6만전자 가즈아",2025-03-19 04:24:27+00:00,toss,삼성전자,270502.0,0.043682392085395524
개미들 판다고 난리네 주주는 개뿔,2025-03-19 04:23:47+00:00,toss,삼성전자,270542.0,0.04366217343633033
감사해요쭈꾸미 먹으러 가요,2025-03-19 04:21:49+00:00,toss,삼성전자,270660.0,0.043602582929093386
삼전 단타가 젤 쉬운데 5455 정도에 드가서 5657에 나온다,2025-03-19 04:20:56+00:00,toss,삼성전자,270713.0,0.043575844176247915
"1 일본 금리 동결 예상치 부합

 예상치 부합이면 시장에 호재인데 
오늘밤 매일밤 짜릿짜릿한 이순간
나그 그대의
디바 디바 디디 디바

2 일본 프랑스 희토류 프로젝트에 1588억 투자

3 앤비디아 Ai  양자 컴퓨팅 통합 연구센터 설립

 양자주는 황사장의 입에 모든 것이 달렸다

4 CMA CGM 미국에 200억 달러 투자29조 미국 조선업 부활 신호탄

5 삼성전자 6만 전자 눈앞 서서히 오르나

6 홍콩 기업의 파나마 운하 판매 매각 소식에 진핀이형 극대노 매각 전에 자기한테 승인 요청 안했다고 빡쳤다함

 저 파나마 운하권 가지고 있던 회사가 중국 제일 부자 이가성의 회사 이가성은 홍콩 민주화 시위 때 신문에 세로 글자로 돌려서 중국 정부 비판 짱쩌민 계열이라 시진핑 계열과는 다름 중국 1타 강사인 목포낭만검객에겐 상당히 흥미로운 주제임",2025-03-19 04:20:26+00:00,toss,삼성전자,270743.0,0.043560716301317
전 여기서 나가겠습니다 다들 성투하세요,2025-03-19 04:19:47+00:00,toss,삼성전자,270782.0,0.04354105791510888
또올께요,2025-03-19 04:19:46+00:00,toss,삼성전자,270783.0,0.04354055397059565
밑에서 입벌리고 기더리고있을게,2025-03-19 04:19:34+00:00,toss,삼성전자,270795.0,0.04353450709136495
형아들6500까지만,2025-03-19 04:18:52+00:00,toss,삼성전자,270837.0,0.043513349626607085
59200 걸어놨는데 호가창 보니 팔기는 글러머근거 같아 안전하게 59100 갑니다,2025-03-19 04:18:51+00:00,toss,삼성전자,270838.0,0.043512846002789804
드뎌탈출,2025-03-19 04:18:04+00:00,toss,삼성전자,270885.0,0.04348918225726093
버텨,2025-03-19 04:16:22+00:00,toss,삼성전자,270987.0,0.0434378711553032
"내가 삼전 커뮤니티에 오래동안 있었는데 패턴 알려줌

먼저 무언가의 이유로 갑자기 떡상하기 시작하면 사람들 관심 가지기 시작하면서

7만까지 상승 가능합니다

라고 말하는 사람들도 등장하기 시작

그때부터 거짓말 같이 주가 떨어지기 시작함

그리고 다시 무언가의 이유로 떡상하기 시작하면서 무한 반복하게 되는거임",2025-03-19 04:16:18+00:00,toss,삼성전자,270991.0,0.043435860189300214
이제 큰돈 들어가봅니다,2025-03-19 04:15:40+00:00,toss,삼성전자,271029.0,0.043416760654931705
,2025-03-19 04:15:31+00:00,toss,삼성전자,271038.0,0.043412238311239644
마음 고생이 너무 심했어요,2025-03-19 04:15:22+00:00,toss,삼성전자,271047.0,0.043407716438600516
"일주일 만에 10퍼 수익 감사합니다
그래도 국장은 못 믿어",2025-03-19 04:14:43+00:00,toss,삼성전자,271086.0,0.043388127099245756
더오를거같은데 카드값내야함,2025-03-19 04:14:42+00:00,toss,삼성전자,271087.0,0.043387624924754876
외인기관자사주 같이 들어와서 힘이 좋네,2025-03-19 04:14:42+00:00,toss,삼성전자,271087.0,0.043387624924754876
가즈아 가즈아 가즈아 단타 아웃 하지만 단타가돈범,2025-03-19 04:14:38+00:00,toss,삼성전자,271091.0,0.04338561628491242
"아쉽네요 몇개월만에 팔았는데 
다시 오르네요",2025-03-19 04:14:32+00:00,toss,삼성전자,271097.0,0.043382603499504464
아오 제발,2025-03-19 04:14:20+00:00,toss,삼성전자,271109.0,0.043376578556315826
뚫었다,2025-03-19 04:13:53+00:00,toss,삼성전자,271136.0,0.043363025493293364
끌어 올려엉,2025-03-19 04:12:50+00:00,toss,삼성전자,271199.0,0.04333141814545049
오후에 좀 빠지지 않을까,2025-03-19 04:12:37+00:00,toss,삼성전자,271212.0,0.04332489886235457
삼전이 살아야 나라가 산다,2025-03-19 04:12:25+00:00,toss,삼성전자,271224.0,0.04331888193314233
애국심으로 2주라도 가지고 있어야겠다,2025-03-19 04:12:11+00:00,toss,삼성전자,271238.0,0.043311863238525726
6만전자 미리 축하드려요잉,2025-03-19 04:12:07+00:00,toss,삼성전자,271242.0,0.04330985810608756
오늘은 과자에 우유랑 먹을 수 있겠어요,2025-03-19 04:12:06+00:00,toss,삼성전자,271243.0,0.04330935683748256
강제 상한가 레전드네,2025-03-19 04:11:46+00:00,toss,삼성전자,271263.0,0.04329933268364755
8만전자 보고 싶다,2025-03-19 04:11:07+00:00,toss,삼성전자,271302.0,0.0432797922564755
그래가자,2025-03-19 04:11:01+00:00,toss,삼성전자,271308.0,0.04327678681970322
부분적 탈출  7만가자,2025-03-19 04:10:33+00:00,toss,삼성전자,271336.0,0.043262764207391
삼송전자 드디어 탈출,2025-03-19 04:10:18+00:00,toss,삼성전자,271351.0,0.04325525396277703
"형님들 닉 신고 해주면 복받음
주가 100퍼쏀투 상승",2025-03-19 04:09:22+00:00,toss,삼성전자,271407.0,0.04322722723374081
개미들 줄줄이 다 떨어내고 가자,2025-03-19 04:09:04+00:00,toss,삼성전자,271425.0,0.04321822249942618
삼성증권에 몽땅매수중,2025-03-19 04:08:17+00:00,toss,삼성전자,271472.0,0.04319471898004317
뚤리지 않는 문이다,2025-03-19 04:08:00+00:00,toss,삼성전자,271489.0,0.04318622085520253
쨔란다쨔란다,2025-03-19 04:07:30+00:00,toss,삼성전자,271519.0,0.04317122824266257
"5900 맞나요
58900에서 5900만 반복하는데
58900에 그냥 팔아야하나",2025-03-19 04:07:22+00:00,toss,삼성전자,271527.0,0.04316723109177031
,2025-03-19 04:03:31+00:00,toss,삼성전자,271758.0,0.043051972849603284
와 6만까지 거의 4백만 있는건가요,2025-03-19 04:03:21+00:00,toss,삼성전자,271768.0,0.04304699027072457
내 평단도 와줘요 제발,2025-03-19 04:03:00+00:00,toss,삼성전자,271789.0,0.04303652873200838
모건스탠리야 50만주만 좀 사줘봐,2025-03-19 04:02:59+00:00,toss,삼성전자,271790.0,0.04303603062691949
파니까오르네,2025-03-19 04:02:56+00:00,toss,삼성전자,271793.0,0.04303453634624302
5900원에 안팔리네,2025-03-19 04:00:52+00:00,toss,삼성전자,271917.0,0.04297281811636589
외인들이 3일연속 사고있다는 희한하네 머있나,2025-03-19 04:00:50+00:00,toss,삼성전자,271919.0,0.04297182338671889
아니  59에 엄청난 벽이 세워져있는데 도대체가 기관은 왤케 들어오는겨,2025-03-19 04:00:03+00:00,toss,삼성전자,271966.0,0.04294845386744017
개미들아 줄때 사라,2025-03-19 03:59:47+00:00,toss,삼성전자,271982.0,0.0429405011864394
59깨면 들어가요,2025-03-19 03:59:35+00:00,toss,삼성전자,271994.0,0.04293453764208589
3시간 40뷴,2025-03-19 03:59:33+00:00,toss,삼성전자,271996.0,0.04293354379855075
"요건 제가 지금껏 삼전의 패턴을 보면
떨어질땐 10일 에서 16일정도 떨지는것 같아요 
오직 제 생각 여름까진 7만 갈걸루 보이고
떨줍 올팔 요거 뜻 아시면 열심히
하시면 좋은결과 있을걸루 보입니다
오를때 쫄지 마시고 조금식 비중 줄이고
떨러지면 과감히 사세요
홧팅",2025-03-19 03:59:05+00:00,toss,삼성전자,272024.0,0.04291963240438036
오늘 진짜 좀 쌔네,2025-03-19 03:57:43+00:00,toss,삼성전자,272106.0,0.042878917817632034
이번년도에 7층은 올까요,2025-03-19 03:56:04+00:00,toss,삼성전자,272205.0,0.042829813862146356
64층 언제와,2025-03-19 03:55:13+00:00,toss,삼성전자,272256.0,0.04280453983487934
사만오만육만칠만전자,2025-03-19 03:54:50+00:00,toss,삼성전자,272279.0,0.04279314662436467
너무 평단이 높아서 일단 탈출해야겠다,2025-03-19 03:54:40+00:00,toss,삼성전자,272289.0,0.04278819400049144
이것봐라 59층 다시왔네,2025-03-19 03:52:05+00:00,toss,삼성전자,272444.0,0.0427115015857831
"5900원 판매 눌랐는데 59050원가도 안팔려요
선착순인지 왜 안팔리는건지 모르겠어요",2025-03-19 03:51:28+00:00,toss,삼성전자,272481.0,0.04269321469658083
우리나라 대표산업이 먼가하면 반도체 반도체가 잘되려 한다면 삼성이 잘되야겠지 너무 이지하다,2025-03-19 03:48:28+00:00,toss,삼성전자,272661.0,0.04260436308519487
"스스로 고생하셨습니다 
물타기 하고 욕봤네",2025-03-19 03:47:25+00:00,toss,삼성전자,272724.0,0.0425733087270559
아마도 요 리포트가 외국인 매수하는 거 같네요,2025-03-19 03:47:01+00:00,toss,삼성전자,272748.0,0.042561484450301744
오구오구,2025-03-19 03:46:57+00:00,toss,삼성전자,272752.0,0.04255951405681814
이제 얼마  안 남았다  탈출기회  힘내자,2025-03-19 03:46:56+00:00,toss,삼성전자,272753.0,0.042559021472700485
매도 벽 살벌하내,2025-03-19 03:46:34+00:00,toss,삼성전자,272775.0,0.042548186064392056
"이건 지극히 제 생각입니다

모간스탠리  반도체 앞으로 좋아질거 같다고 할것만 같다 조금 애매하죠
하닉보단 삼전이 좋다고 하고 비중확대라고 뜨네요",2025-03-19 03:45:47+00:00,toss,삼성전자,272822.0,0.04252504693330239
"올해 안에 7만 갈까욧 
삼성이가 미장 보다 잘 오르다니 믿을수가 없어",2025-03-19 03:44:45+00:00,toss,삼성전자,272884.0,0.04249454222091023
6만원만 찍어주라,2025-03-19 03:43:43+00:00,toss,삼성전자,272946.0,0.04246405939062158
WOW,2025-03-19 03:43:08+00:00,toss,삼성전자,272981.0,0.04244686099841685
가겠다,2025-03-19 03:43:04+00:00,toss,삼성전자,272985.0,0.0424448959114517
6만원까지 400만주,2025-03-19 03:42:11+00:00,toss,삼성전자,273038.0,0.042418867096067674
가자,2025-03-19 03:41:34+00:00,toss,삼성전자,273075.0,0.042400705498046726
조아,2025-03-19 03:39:05+00:00,toss,삼성전자,273224.0,0.0423276469252327
6만 좀 보내자,2025-03-19 03:38:25+00:00,toss,삼성전자,273264.0,0.042308055327838864
"제가 나갔으니 6만 뚫을겁니다
성투하십쇼",2025-03-19 03:38:22+00:00,toss,삼성전자,273267.0,0.04230658632364369
5900 58900  싸움 장난 아니에요,2025-03-19 03:38:18+00:00,toss,삼성전자,273271.0,0.0423046277307261
샘송화이팅 국가를 살리는 기업,2025-03-19 03:37:21+00:00,toss,삼성전자,273328.0,0.04227672763187883
엔비디아 계약 뜰때까지 숨참음,2025-03-19 03:35:21+00:00,toss,삼성전자,273448.0,0.042218050711905805
6만은 언제가니,2025-03-19 03:34:41+00:00,toss,삼성전자,273488.0,0.0421985098417563
59300은 봐야지 팔지 말어유,2025-03-19 03:32:27+00:00,toss,삼성전자,273622.0,0.04213311380412087
"근데 너무 판매대기자 많네요
이러다 왠지 음전항거같애요",2025-03-19 03:31:50+00:00,toss,삼성전자,273659.0,0.04211507455110289
정찰병까지 회수완료,2025-03-19 03:30:49+00:00,toss,삼성전자,273720.0,0.04208535102247652
조금만 익절 나머진 더먹겠지,2025-03-19 03:29:36+00:00,toss,삼성전자,273793.0,0.04204980781512831
,2025-03-19 03:29:32+00:00,toss,삼성전자,273797.0,0.04204786110982948
실수로 시장가로 팔아버렸네요 다음에 다시 올게요,2025-03-19 03:28:55+00:00,toss,삼성전자,273834.0,0.04202985835767231
