post_id,content,timestamp,Nickname,platform,stock_name
102983434,6.1?? 6.2각인데,2025-03-20T09:02:09+09:00,정찰병용,toss,삼성전자
102983394,그래가는거야,2025-03-20T09:01:56+09:00,가자한수야,toss,삼성전자
102983354,제발 6만 한번만 뚫자,2025-03-20T09:01:46+09:00,전미도,toss,삼성전자
102983316,6만원대에서 놀자~,2025-03-20T09:01:32+09:00,이젠놔줘,toss,삼성전자
102983268,제발 6만먼저 가보자 ㅋㅋ,2025-03-20T09:01:17+09:00,토붕아,toss,삼성전자
102983220,6만 축,2025-03-20T09:00:54+09:00,떼돈좀벌어보자,toss,삼성전자
102983210,6만에서 내려야지,2025-03-20T09:00:51+09:00,주응애123,toss,삼성전자
102983186,화끈하게 ㄱㄱ,2025-03-20T09:00:42+09:00,당진갱,toss,삼성전자
102983184,내말이맞제?,2025-03-20T09:00:40+09:00,응니말맞아,toss,삼성전자
102983164,시작,2025-03-20T09:00:25+09:00,YoshikuniMisak,toss,삼성전자
102983112,젠슨이 삼성 hbm 언급도 없이 내려갔네ㅋㅋ 오늘도 외인들이 사줄까?,2025-03-20T08:59:52+09:00,예금보다더벌자,toss,삼성전자
102983098,6만 전자도 꿈만은 아닐테요..,2025-03-20T08:59:42+09:00,상한가사냥꾼1,toss,삼성전자
102983044,개미들좀 떨고 가겠네요~~,2025-03-20T08:59:05+09:00,오지마깡,toss,삼성전자
102983018,6만원 가보자,2025-03-20T08:58:50+09:00,말꽁구리,toss,삼성전자
102982930,오늘 6.1까지 간다니께,2025-03-20T08:58:01+09:00,응니말맞아,toss,삼성전자
102982748,나이분위기 알아 6만갈랑말랑 하고서  개미다물리고 꼬라박는 분위기야 나도삼성주주야,2025-03-20T08:55:28+09:00,안드류김,toss,삼성전자
102982740,내가보기엔 59층 못뚫을거같다...,2025-03-20T08:55:19+09:00,호홓힛,toss,삼성전자
102982422,"토스만 중간호가 50원 안되는거냐?

키움은 중간호가로 매매되던데",2025-03-20T08:51:42+09:00,흰둥이집,toss,삼성전자
102982384,ㅋㅋㅋㅋ  6만 벽세워진다 ㅋㅋㅋ,2025-03-20T08:51:13+09:00,쿨하게갑시다,toss,삼성전자
102982016,슬슬 외인들 사들인거 파는날이 올꺼같은데..,2025-03-20T08:45:41+09:00,삼성이상하자나,toss,삼성전자
102981906,"피디수첩 출연한 고수님 말씀 잘듣자
나중에 9만원때 사지말고 5만원때 사자",2025-03-20T08:43:40+09:00,동탄맘카페,toss,삼성전자
102981620,삼전 주주 여러분들 고생하셨습니다 오늘 6자 볼 수 있기를..,2025-03-20T08:38:29+09:00,GG121,toss,삼성전자
102981122,"배당기준일
배당지급일
배당금
3월31일
5월20일
361원( 공시 )
6월30일
8월20일
361원( 공시 )
9월30일
11월20일
361원( 공시 )
12월31일
2026년4월21일
361원(예상)",2025-03-20T08:29:50+09:00,푸딩냥콩돌이몽실토끼뽀짝냥냥펀,toss,삼성전자
102980912,하 가지고잇을걸,2025-03-20T08:24:24+09:00,셋둘하나고슛,toss,삼성전자
102980704,"1. 연준, 기준금리 동결, 예상치 부합. 나스닥 1.4 상승, 빅테크 위주로 상승, 비트코인 3.4% 상승

1) 앤비디아 : 1.8%
2) 테슬라 : 4.6%
3) TSLL : 8.9%
4) 슈마컴 : 5.8%
5) SMCX : 11.5%
6) 팔란티어 : 2.6%
7) 오클로 : 7.8%
8) 스트래티지 : 7.4%
9) MSTU : 14.5%
10) MSTZ : -14.4%
11) 사운드하운드 Ai : 2.9%
12) 빅베어Ai 홀딩스 : 4.7%
13) 코인베이스 : 4.7%
14) 아이온큐 : 2.7%
15) 퀀텀 컴퓨팅 : -3.0%
16) 리게티 : -3.4%
17) 디웨이브 퀀텀 : -1.8%

2. 앤비디아, xAi : MS • 블랙록 프로젝트 합류

3. SEC, 리플 소송 전면 철회, 암호화폐 상승.

1) 리플 : 9.5%
2) 솔라나 : 6.3%
3) 이더리움 : 5.5%

4. 중국, 국가기밀 유출 연구소 엔지니어 출신 간첩에 사형 선고 ㄷㄷ.

5. 한화, 호주 오스탈 이사회 진입 좌절, 최대주주 지위에도 호주 방산업체가 안보우려  • 이해충돌 지적.",2025-03-20T08:19:14+09:00,목포낭만검객부캐,toss,삼성전자
102980592,젠슨황님이 멋진 말씀해주셨다 ㅎ,2025-03-20T08:17:04+09:00,난쟁이빤쭈,toss,삼성전자
102979994,오늘 6만 터치 한번 가나?,2025-03-20T08:04:32+09:00,쿠키81,toss,삼성전자
102979718,"항상 그렇듯
니스닥 엔비 soxl 
오르면 개미 기대감 역이용
장초 갭상헸다
장마감 음전이 국룰이었는데
오늘은 갭상 후 떡락이라도
6만 찍어줘라 탈출해보자.

낼 반도체 풍향계 
미이크론 실발 전이라
고꾸라질걸 대비
오늘 내일이 탈출 기회일 수도.
6개월 쳐 물리니 고통이 크다.

우리 헤어져 빨리.",2025-03-20T08:00:57+09:00,서현진,toss,삼성전자
102979466,쏴라!!,2025-03-20T07:55:17+09:00,진도주니,toss,삼성전자
102979406,"#외인들이 3일동안 매수하는단위가 역쉬.틀리네요
3월은 약보합  조금씩 왓다리갔다리하는달",2025-03-20T07:53:27+09:00,한장군2,toss,삼성전자
102978736,운전잘하네..기사님들,2025-03-20T07:34:50+09:00,콜라보펩시,toss,삼성전자
102978374,나스닥 상승했으니 삼전 +3프로 상승 가자,2025-03-20T07:24:33+09:00,수급맨1,toss,삼성전자
102976794,"난 왜 논리적 이유 없이 6만 7만 8만 전자를 외치며 삼전주식을 사팔사팔 하는지 ... 애증인가 ...
최대로 먹어봐야 갭 3만원 인데 ... 쉽지도 않은 ...

보험, ISA 계좌에 삼전은 어떻게 해야 하는지 OTL

그래도 삼전 화이팅 !!",2025-03-20T06:36:01+09:00,날아라팬더곰,toss,삼성전자
102975290,"아직도 구시대적 사고방식이네,
뼈를 깍는 노력을 하는 시대는 지났지
이제는 천재와 인재를 수집하는 시대지
(삼전은 역행하고 있긴함)
그리고 수집한 애들을 잘 활용해야지
안드로이드나 GPT처럼",2025-03-20T05:39:31+09:00,부엉OI,toss,삼성전자
102967556,"전영현을 대표이사에 굳이 넣어야 되나?

사람은 고쳐 쓰는게 아니라 했는데 ㅉㅉㅉ",2025-03-20T03:26:46+09:00,신흥재벌,toss,삼성전자
102955734,이미 기술이 안되 2분기 하반기 하며 언제나 납품하니 거짓의 삼성이다.,2025-03-20T01:11:29+09:00,세븐리더스투자창업연합회,toss,삼성전자
102953366,"내일 익절하고 싶다..
우리 와이프 페리카나에서 양념통닭 사줘야지..",2025-03-20T00:56:12+09:00,장모님둘째딸,toss,삼성전자
102943546,국내도 엄청 폭등하는건가요?,2025-03-20T00:08:33+09:00,한장군2,toss,삼성전자
102941872,라,2025-03-20T00:00:37+09:00,헹헹헹헹,toss,삼성전자
102941578,"https://naver.me/G2E6ehkI
따개비 제거작업들어 갑니다
고래몸에서 떨어지지않도록 꽉붙잡으세요",2025-03-19T23:59:13+09:00,한진고속입사하고싶은사람,toss,삼성전자
102935130,나 핸드폰 뭘로살까,2025-03-19T23:32:51+09:00,랄라ss,toss,삼성전자
102934520,"삼전 대표이사 변경
한명인게 두명으로공동 대표이사로 변경됐네
한종희 -> 한종희, 전영현

전영현? 누군지 찾아야봐야겠군",2025-03-19T23:30:30+09:00,절제욕심노노,toss,삼성전자
102933954,"ㅋㅋ 플립5쓰는데.
진짜 고장잘나
애플은 고장나기힘든데

이시끼들 핸폰 주기적으로 바꾸게하려고 이러는건가",2025-03-19T23:28:33+09:00,랄라ss,toss,삼성전자
102912958,그건 바로 아이폰 17 디자인의 유출,2025-03-19T22:24:58+09:00,알바전사,toss,삼성전자
102912772,"삼성은 바뀌야 한다
오너도 바꾸고 나이먹고  일도 못하는
월급 루팡들 안바꾸면 방법이없다",2025-03-19T22:24:07+09:00,용돈좀벌려다가,toss,삼성전자
102912648,"단타는 
따로 커뮤니티 만들길  바래요.

전부 읽으려니 굥!",2025-03-19T22:23:32+09:00,백년가는눈썰미,toss,삼성전자
102909132,"주주총회까지 끝났는데 내용이 별루없네요!!
10조중 나머지 7조는 왜 소식이 없나요?
주총후 이렇게 내용이 없는 회사도 처음보내요!",2025-03-19T22:05:31+09:00,허니워,toss,삼성전자
102904296,개미들이여 열심히 팔아달라~~,2025-03-19T21:38:33+09:00,가격파괴,toss,삼성전자
102901890,이거,2025-03-19T21:26:17+09:00,장삼봉,toss,삼성전자
102900072,죠아용,2025-03-19T21:17:17+09:00,탈출의귀재,toss,삼성전자
102900010,알상무님 믿습니다,2025-03-19T21:16:59+09:00,슈물복,toss,삼성전자
102896198,🥹,2025-03-19T20:57:28+09:00,윌리엄스하이볼,toss,삼성전자
102892386,"단타가 거의 대부분이군요? 58000대를 깨부수지 못한게 참 안스러운 하루였어요.
다행히 낸드가격이 상승전환해서 2분기부터는 순익이 늘어나는게 좋긴합니다.
하지만 어마무시한 파운드리 적자가 해소되지 않았고 엔비디아 향 HBM 퀄 통과 소식이 없어서 언제 떨어져도 이상하지 않은 상황인게 갑갑하네요.  HBM은 꼭 엔비디아 전용인듯 기사써대는 언론사도 좀 꼴불견이긴 합니다.",2025-03-19T19:36:03+09:00,바다사랑이야,toss,삼성전자
102891168,주식 배당금을 알고 싶은데 어떻게 하면 알 수 있을까요?!??,2025-03-19T19:27:45+09:00,역순행자,toss,삼성전자
102890826,"삼월삼일에는 아무것도 하고 싶지 않다.
아성다이소에서 사고싶은 물건이 없다.
하루전에는 하고 싶었는데 지금은 모르겠다.
일어나자 좀 움직여야겠다.",2025-03-19T19:25:03+09:00,투자대회참가자18346,toss,삼성전자
102890768,5일선이 급격하게 상승곡선을 그릴려고하는데 좋지않다 혹시라도 공매도재개전이나 이후에 이평선간의 간격이 크게 벌어지기 시작하면 단기간에 큰폭의 하락패턴이 나온다 그전에 반드시 매도시그널이 나오므로 매매할때 참고해야할것이다,2025-03-19T19:24:34+09:00,늘푸르다람쥐,toss,삼성전자
102889376,빨간공 잡더라,2025-03-19T19:12:38+09:00,언도리,toss,삼성전자
102889356,"내일봐야지
무당도 모른다 그건 ㅋ",2025-03-19T19:12:32+09:00,개잡주는사형,toss,삼성전자
102889124,"https://nowday.tistory.com/m/177

오늘자 장마감 리뷰입니다!",2025-03-19T19:10:41+09:00,취준생123,toss,삼성전자
102888010,"다시 들어가기 무섭네
무식하면 용감하다 ???
무식하면 당한다 !!!",2025-03-19T19:01:43+09:00,삥땅치고배째라,toss,삼성전자
102887852,"재용이 어디 안가냐?
10년이나 말아먹었음 마이 문거 가튼데...",2025-03-19T19:00:06+09:00,황소개미,toss,삼성전자
102886976,들어가기무섭네,2025-03-19T18:51:57+09:00,더야드,toss,삼성전자
102886970,목표가없이 하지말고 목표가를 지정해놔야한다 오르면팔긴파는데 목표가를 정해두고 팔고나면 뒤도보지말고 그종목은 잠시떠나야된다 미련가지고 계속덤비면 반드시 물린다 그리고 손절치지못하고 계속물타다가 도저히 손쓸수없어 강제존버행시작이다 각분야 2개정도 좋은애들로 관심종목넣어두고 저점매수하면 잃을수가없다 주식은 상승과하락을 반복한다 계속오르면 대체 누가 따고있는것인가? 폭락오면 고점매수 개미들만 죽어나는것이다 공매도재개후에 어떤 패턴이나올지 아직은 알수없다 하지만 매도시그널이 나오면 반드시 매도해야된다 잃지않아야한다 피같은 노동의대가를 말이다,2025-03-19T18:51:52+09:00,늘푸르다람쥐,toss,삼성전자
102886894,헌재 판결날 영향 받을 것 같은데요. 다들 어떻게 보시나요?,2025-03-19T18:51:24+09:00,아직은주린잇,toss,삼성전자
102886816,엔씨소프트도 대표이사 2명임,2025-03-19T18:50:54+09:00,주식하는아라찌,toss,삼성전자
102886544,대표이사 2명?,2025-03-19T18:48:50+09:00,08개미,toss,삼성전자
102886090,"수고했어~~~
항상 응원해",2025-03-19T18:45:16+09:00,아웅양,toss,삼성전자
102885928,오늘 하루 고생많았다~,2025-03-19T18:43:51+09:00,따자뵤,toss,삼성전자
102885666,"삼성 은 죽어도7만 못감
회장이 있는한~
지금 현제도 거품 가격 인듯
삼 섬 은 이제 3만원선이   적당 함",2025-03-19T18:41:53+09:00,꿀벅지,toss,삼성전자
102885544,이재용은 안 바뀌나요?,2025-03-19T18:40:48+09:00,반디의비상금,toss,삼성전자
102884984,뭐고 대표이사바낐다는데,2025-03-19T18:36:21+09:00,좋아써영차,toss,삼성전자
102884394,그래도 빨간불인데 왜들 화나있어요,2025-03-19T18:31:39+09:00,꼬휜남,toss,삼성전자
102883630,.,2025-03-19T18:25:07+09:00,한장군2,toss,삼성전자
102882754,애잔하다,2025-03-19T18:17:49+09:00,우히히23,toss,삼성전자
102882740,제~발좀 올라라 이제. 잡주소리 쪽팔리지도않나,2025-03-19T18:17:46+09:00,또아꼬,toss,삼성전자
102881936,잡주탈출 하는건가요?,2025-03-19T18:11:10+09:00,마곡동꾀꼬리,toss,삼성전자
102880598,믿고있었다 6만은 가볍게 간다(?),2025-03-19T18:02:28+09:00,주식lee,toss,삼성전자
102879820,"드디어 슬금슬금 ㅎ
내일은 초장에 수욱 오르겄구나",2025-03-19T17:57:36+09:00,주딩초버,toss,삼성전자
102877388,나랑 안맞아,2025-03-19T17:39:54+09:00,짜롱이a,toss,삼성전자
102876776,이번주 6.2다 가즈앋,2025-03-19T17:36:22+09:00,물타기는신중히,toss,삼성전자
102875966,개인이 엄청 팔았군요.....그래서 못 오른건가요,2025-03-19T17:31:12+09:00,이번생은틀린걸로,toss,삼성전자
102875708,삼성 언제 이렇게 회복한거래요?ㅋㅋ 되게 숨죽여서 올라왔네.,2025-03-19T17:29:30+09:00,주식부자가되고싶어,toss,삼성전자
102875618,"6만원 넘어간다
https://m.blog.naver.com/bagwel82/223802498097",2025-03-19T17:28:53+09:00,섭짱님,toss,삼성전자
102875096,내일 6.2 갈 것 같음,2025-03-19T17:26:11+09:00,순정토끼,toss,삼성전자
102874352,😘,2025-03-19T17:22:00+09:00,뮤뮤타,toss,삼성전자
102873732,기대보단 좀..ㅎㅎ 더 좋은 곳으로 갑니다..,2025-03-19T17:18:15+09:00,헤로롤,toss,삼성전자
102873344,안녕히 계세요..,2025-03-19T17:15:45+09:00,장투자현,toss,삼성전자
102872414,"6만에 1차 익절 나머지는
장투 예정..
단, 4월 2일 전 변동성 분위기 봐서 한번 더...사팔.

한국주식 특 장점...절세.

항상 원칙 잊지마시길.. 
저가에 사고 고가에 팔고. 저사고팔..끝.

https://v.daum.net/v/20250319130733264",2025-03-19T17:08:56+09:00,Analytics,toss,삼성전자
102871160,"산사람 sky
판사람 ground",2025-03-19T16:59:56+09:00,코코라이,toss,삼성전자
102870648,"재용이네 엄마랑 여동생 둘이 주식담보대출 계약 만기가 3~4월 도래해 같은 이자율의 계약갱신 목적으로 140%인 6만3천원 위로 끌어올리려고 발버둥치는데 속지않은 현자들이요 

이번주 처분하고 좀있으면 도로 5만원 언저리까지 내려갈텐데, 그때 다시 매집해도 되니 오늘의 매도차익을 느긋하게 즐기시길 바람",2025-03-19T16:52:34+09:00,maverick01,toss,삼성전자
102870058,시간외도 거래량이랑 우상향 보소 내일 맛있겠다,2025-03-19T16:43:27+09:00,곰돌이우,toss,삼성전자
102869562,소소하게요,2025-03-19T16:36:11+09:00,죽백나무,toss,삼성전자
102868840,"개미들아..다시는 삼전 오지마라..나도 개미다만 그래봐야 돈 못번다..
아주오래전 어떤 꼬마가 주식투자에서 성공한 이야기 들었다.. 평단 이하에선 절대 안팔았단다..너무 단순하지만 쉽지?.",2025-03-19T16:24:39+09:00,파파데디,toss,삼성전자
102868786,"삼성형님 더 올라와주세요.
구조부탁드립니다",2025-03-19T16:23:26+09:00,벹트맨,toss,삼성전자
102868694,저두 오늘은 저녁식사 거하게 먹을수 있을꺼 같네요,2025-03-19T16:22:09+09:00,항상건강하세요,toss,삼성전자
102868614,왠지 저점 다시 올거같아서 저녁값 벌기...,2025-03-19T16:21:01+09:00,안녕하세요구르티,toss,삼성전자
102868546,개미들이 개미인 이유가 있는듯,2025-03-19T16:20:05+09:00,하하하하하하호호허,toss,삼성전자
102868454,"ㅋㅋㅋ평단 넘었는데 마지막에 꼬라박아서 다시 마이너스됐네ㅡ,,ㅡ",2025-03-19T16:18:39+09:00,내가무루,toss,삼성전자
102868214,야미~,2025-03-19T16:15:06+09:00,햄복사,toss,삼성전자
102867996,너무 높아 다시 돌아와라,2025-03-19T16:11:33+09:00,존버다아,toss,삼성전자
102867952,"미장?하닉?
난 삼전만 파",2025-03-19T16:10:51+09:00,고압가스,toss,삼성전자
102867770,지금이 저점인가여?,2025-03-19T16:07:58+09:00,응니말맞아,toss,삼성전자
102867744,100주가 안되지만 죽어도 안판다!!! 10만전자 뚫는거 보고만다!!,2025-03-19T16:07:24+09:00,앙꼬삐약,toss,삼성전자
102867732,반려주... 사랑은 하시죠?,2025-03-19T16:07:12+09:00,조팝3끼도노,toss,삼성전자
102867712,내일은 6만 가자,2025-03-19T16:06:58+09:00,고압가스,toss,삼성전자
102867112,개미들 오지게 팔았네,2025-03-19T15:58:13+09:00,배당린이7,toss,삼성전자
102866790,개미들 많이 던졌네,2025-03-19T15:52:54+09:00,초삐리,toss,삼성전자
102866730,내일은 올라가려나,2025-03-19T15:52:05+09:00,솔까든,toss,삼성전자
102866598,외국인도 보고 웃을듯ㅋㅋㅋ,2025-03-19T15:50:09+09:00,응니말맞아,toss,삼성전자
102866568,우상향이지? 그런거지???,2025-03-19T15:49:48+09:00,버섯임,toss,삼성전자
102866566,"목표 수익률 30% STAY~~
이기면 그만아니겠나",2025-03-19T15:49:48+09:00,아마조루,toss,삼성전자
102866512,100원 모잘라서 못팔았다아ㅜㅜㅜ,2025-03-19T15:49:21+09:00,전미도,toss,삼성전자
102866440,3일 연속 이정도 대량 외인 매수는 신호임!,2025-03-19T15:48:11+09:00,곰돌이우,toss,삼성전자
102865992,분위기는 확실히 바뀌었네 외인은 계속 매수 개인들은 매도 오히려 좋다! 분위기 이어 나갑시다!,2025-03-19T15:42:24+09:00,곰돌이우,toss,삼성전자
102865956,ㅋㅋㅋㅋㅋ,2025-03-19T15:41:57+09:00,쿠키81,toss,삼성전자
102865838,외인은 한번 방향 정하면 오래간다~,2025-03-19T15:40:37+09:00,알코올치매매수전략,toss,삼성전자
102865804,"일단 4월에 탄핵 불확실성이 제거되고 공매도 세력이 들어오면 6만 전자 갈 수 있다고 보구요.

그런데 저같은 경우 삼성이 내년에 12~14만전자 갈수도 있다고 보는데
그 조건이, HBM3E 엔비디아 승인, HBM4 개발 완료 두가지구요

둘다 성공하면 삼성이 AI혁명 대열 주도주 중 하나가 된 거라서
SK하이닉스가 주가가 작년에 날아간걸 보면 다들 아시겠지만
내년에 미장도 반등하고 하면 12~14만 전자갑니다

만약 주주총회 말과는 다르게 HBM3E 엔비디아 승인을 2분기에 실패하거나
4분기 HBM4개발에 실패해서 내후년으로 미뤄지거나 이러면 
그럼 또 5만전자로 회귀할 가능성이 있구요.
참고로 이럴 경우 거짓말을 한거라서 다른나라는 소송감이구요

하지만 자본주의경제 시대에 기업이 돈 풀고 이러면 머 다되기 때문에 이번에는 한번 기대해볼만한거같습니다.",2025-03-19T15:40:21+09:00,고추튀김z,toss,삼성전자
102865762,내일 얼마나 오를까~,2025-03-19T15:39:57+09:00,순수사랑,toss,삼성전자
102865760,"오늘 주총 봤다.

약속지켜라.",2025-03-19T15:39:57+09:00,백년가는눈썰미,toss,삼성전자
102865728,이야 개인만 다 파네요ㄷㄷ,2025-03-19T15:39:34+09:00,수급맨1,toss,삼성전자
102865592,"오늘 버티신분 미리 축하드립니다.
내일 6만 보실듯..오늘 던진 개미들 배아플듯요.",2025-03-19T15:38:04+09:00,응니말맞아,toss,삼성전자
102865540,"주가 52000~ 55000은 4만윈간다~~
주가 55000~ 58000은 6만원간다~~",2025-03-19T15:37:27+09:00,얽읽얽,toss,삼성전자
102865504,내일은 내려겁니다 단타는 빠지세요 다음엔 올라가겠지만,2025-03-19T15:37:08+09:00,인공지능고점판독기,toss,삼성전자
102865494,여윽시,2025-03-19T15:37:02+09:00,네이놈돌쇠야,toss,삼성전자
102865348,믿주,2025-03-19T15:35:16+09:00,코드메타,toss,삼성전자
102865334,궁금해서 와봄,2025-03-19T15:35:07+09:00,개초보입니닷,toss,삼성전자
102865332,400주만 덜팔았어도 6만 갔겠다..,2025-03-19T15:35:06+09:00,응니말맞아,toss,삼성전자
102865226,와 개미 죽어라 털렸네,2025-03-19T15:34:06+09:00,울라랄이,toss,삼성전자
102865172,"그래도 더 떨어지지 않고 플러스 이니
잘했어 내일도 힘내자",2025-03-19T15:33:38+09:00,YoshikuniMisak,toss,삼성전자
102865112,ㅋㅋㅋ간잽이들,2025-03-19T15:32:48+09:00,가즈아아아읕,toss,삼성전자
102864634,내일은 6만감,2025-03-19T15:27:23+09:00,응니말맞아,toss,삼성전자
102864568,ㅋㅋㅋ0퍼 가겠네,2025-03-19T15:26:39+09:00,호홓힛,toss,삼성전자
102864556,ㅋㅋㅋㅋ막판에 런하는 ㅋㅋㅋ간뱁이들,2025-03-19T15:26:32+09:00,가즈아아아읕,toss,삼성전자
102864538,"삼성전자는 현재 여러 도전 과제를 맞이하고 있지만, 앞으로도 긍정적인 전망을 가지고 있는 기업입니다. 반도체 부문에서 어려움이 있지만, 인공지능(AI) 분야에 집중하며 새로운 기회를 만들려고 노력하고 있어요. 엔비디아와 협력해 AI 칩에 필요한 고대역폭메모리(HBM) 공급을 확대하는 등, 혁신적인 기술로 경쟁력을 강화하고 있습니다.

주가는 다소 낮은 수준을 보이지만, 시장의 회복 가능성에 대한 기대도 존재하고요. 삼성전자가 어려움을 극복하고 성장할 수 있는 가능성은 충분하다고 생각됩니다. 어려운 상황일수록 더욱 굳건히 나아가는 삼성전자를 지켜보는 것도 흥미로운 일이겠죠. 😊",2025-03-19T15:26:21+09:00,로로킬,toss,삼성전자
102864482,59000  왜 안팔렸지 ㅜㅠㅜㅠ,2025-03-19T15:25:49+09:00,유류마,toss,삼성전자
102864454,호가장난질 진짜 ㅡㅡ,2025-03-19T15:25:36+09:00,DOGE코인,toss,삼성전자
102864420,동시호가 개판 나는중,2025-03-19T15:25:18+09:00,스티브폭스,toss,삼성전자
102864402,"아 진짜 개미들 때문에 돌겠네.
이렇게 물량 홀라당 외인 것들에게 넘겨버리면 그동안 버텨 온 게 억울하지도 않나. 곧 수익 극대화할 수 있을텐데..고걸 못참고 죄다 팔아 기어이 주가를 제자리 걸음 시키네. 이젠 들어 올 기회 얻기도 힘들 거구먼..",2025-03-19T15:25:03+09:00,투자대회참가자65529,toss,삼성전자
102864392,ㄷㄷ,2025-03-19T15:24:56+09:00,블루인생,toss,삼성전자
102864380,또 제자리?,2025-03-19T15:24:48+09:00,에코하임,toss,삼성전자
102864108,진짜과학이다 동시호가보합?,2025-03-19T15:22:05+09:00,브래드셔먼,toss,삼성전자
102863976,"한번에 너무 많은걸 바라면 다시 토해내야된다
적당히 만족 할줄도 알아야된다~💞",2025-03-19T15:20:56+09:00,왜그러냐,toss,삼성전자
102863900,소소하게 미장전까지만 진입 해봅니다,2025-03-19T15:20:20+09:00,황금알까기,toss,삼성전자
102863830,장마감시간 가까워오니 또 떨어지는거 진짜 내 웃음벨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2025-03-19T15:19:38+09:00,핫투하트,toss,삼성전자
102863438,진짜 100원 왔다 갔다 ㅎㅎ.,2025-03-19T15:15:51+09:00,정법으로,toss,삼성전자
102863396,쭉 올라가자!,2025-03-19T15:15:10+09:00,포포모,toss,삼성전자
102863304,함 더 하면 뚫릴듯,2025-03-19T15:13:59+09:00,가즈아아아읕,toss,삼성전자
102863278,매도벽 많이 ㅋㅋㅋ 헐거워졌네,2025-03-19T15:13:43+09:00,가즈아아아읕,toss,삼성전자
102863062,잡힐듯잡히지않는     삼성 ~~전자~아,2025-03-19T15:11:09+09:00,후회없게,toss,삼성전자
102862972,오늘 매도벽 좀 녹였으니 내일 뚫어줭,2025-03-19T15:10:09+09:00,곰돌이우,toss,삼성전자
102862802,"59,000  매도벽 두껍네
좀 가자",2025-03-19T15:08:32+09:00,YoshikuniMisak,toss,삼성전자
102862690,"이 정도 매물이면 곧 해소될 물량
5만 초반대 가격은 역대급 가격으로 기록되겠네요. 이제 상승할 날만 남아 있을듯. 단 8만 이상에서는 사지 마세요ㅎ 올해 초에 테슬라나 엔비댜에서 삼전으로 넘어온 사람이 승지라고 생각합니다",2025-03-19T15:07:23+09:00,이방지,toss,삼성전자
102862346,시간외 시장이 궁금하다,2025-03-19T15:04:12+09:00,나스닥차무식,toss,삼성전자
102862288,외인들이 다 사가면 문제아닌가요 나중에 리드당하는데,2025-03-19T15:03:38+09:00,먹어보자투자맨,toss,삼성전자
102862164,6만이 뚫어야 갈텐데 그게 그래 힘드노 임마야,2025-03-19T15:02:26+09:00,돈뼈락수,toss,삼성전자
102861776,이틑 종가 57600  되려나?,2025-03-19T14:58:49+09:00,정법으로,toss,삼성전자
102861770,너무 허무하게 내려 앉은 59000원이 이렇게나 넘기 힘든 산이었네요,2025-03-19T14:58:45+09:00,나만사면다이브,toss,삼성전자
102861696,지금. 개인이 던지면 외인들이 받나봐요,2025-03-19T14:57:44+09:00,먹어보자투자맨,toss,삼성전자
102861568,와.. 삼전 첫 빨간불이다,2025-03-19T14:56:14+09:00,몰래투자중,toss,삼성전자
102861526,난 1번,2025-03-19T14:55:48+09:00,응니말맞아,toss,삼성전자
102861514,든든국밥 팔아말아탕,2025-03-19T14:55:39+09:00,코드메타,toss,삼성전자
102861494,"너무 올랐다
내일은 내리길",2025-03-19T14:55:26+09:00,개미의피땀눈물,toss,삼성전자
102861396,낼 오를까요 떨어질까요,2025-03-19T14:54:26+09:00,순정토끼,toss,삼성전자
102861152,"위기에 강한 노장들은 나이가 많다고 쫓겨났다
역전에 능한 노장들은 나이가 많다고 쫓겨났다
승부에 독한 노장들은 나이가 많다고 쫓겨났다",2025-03-19T14:52:28+09:00,프리펀드,toss,삼성전자
102861122,어우 지쳐,2025-03-19T14:52:13+09:00,Xxxme,toss,삼성전자
102861006,낼 오를건데,2025-03-19T14:51:11+09:00,정법으로,toss,삼성전자
102860830,ㅋㅋㅂ ㅅ 들 삼돌 이엦몰빵  인생들 ~~~,2025-03-19T14:49:30+09:00,꿀벅지,toss,삼성전자
102860820,"흥해랏 삼전 ㅡ주주아님

https://www.mk.co.kr/news/it/11267472",2025-03-19T14:49:23+09:00,닭트넘,toss,삼성전자
102860616,이거 완져이 대호황이자너?,2025-03-19T14:46:56+09:00,선형대수권위자,toss,삼성전자
102860432,"1.매도
2.인내",2025-03-19T14:44:56+09:00,TORINIKUSEIZINN,toss,삼성전자
102860302,내가팔면 오르징,2025-03-19T14:43:35+09:00,아무거나살랭,toss,삼성전자
102860258,누굴 믿고 함께 가시겠습니까?,2025-03-19T14:43:11+09:00,응니말맞아,toss,삼성전자
102860256,700 800 왔다갔다하다 700에끝날듯,2025-03-19T14:43:11+09:00,호홓힛,toss,삼성전자
102860224,"오늘도 익절이 가능한분들 너무나 부럽습니다ㅜㅜ
저도 곧 나갈수 있는날이 오겠죠?!

반년넘게 물려있는데 얼른 도망치고 싶네요.",2025-03-19T14:42:34+09:00,비공개요청,toss,삼성전자
102860130,삼멘,2025-03-19T14:41:09+09:00,코드메타,toss,삼성전자
102860108,"오늘 꿈자리에 삼전 앞자리 6봤다
줍줍 해야징",2025-03-19T14:40:46+09:00,노복동,toss,삼성전자
102860084,6만 돌파 곧... 매일 추매합니다.,2025-03-19T14:40:23+09:00,배당사랑귀족,toss,삼성전자
102860042,"4.4% 이익먹고 나갑니다
또 기회오겠죠~
모두 성투하세요",2025-03-19T14:39:36+09:00,죽백나무,toss,삼성전자
