content,timestamp,platform,stock_name,delta_seconds,weight
"사람들이 착각 많이하는게 
많이 떨어졌으니 무적권 오를거다 생각하는 거임

물론 삼성같은 초 거대 기업이 망하진 않음
설령 망하더라도 바로 폭삭 주저앉지는 않겠지

하지만 주가는 다름 
Eps는 점정 하향하는데 굳이 매수자가 매력적인 기업 놔두고 
삼성을 살 이유가 있음 엔비디아나 하이닉스 사겠지

물론 과매도권인 만큼 트레이더 입장에선 매력적이긴 함
단기반등 먹을거면

Lg마냥 박스권 횡보를 몇년간 가능하다는것도 알아두셈
몇년동안 당신들 돈원금도 회복 못하고 올라오길 바랄수도 있다는거임

돈이 돈을 버는 세상인만큼 이미 기술격차는 상당하며 삼성이 노력한다고 해도 다른 거대공룡기업들도 더 많은 자본으로 더욱더 노력하기 때문에 매우 쉽지 않을겨",2024-10-23 08:59:31+00:00,toss,삼성전자,12989200.0,5.117434169367811e-66
무한반복 어지럽다,2024-07-05 01:52:57+00:00,toss,삼성전자,22518794.0,6.427018767620912e-114
치킨값,2023-10-18 00:51:29+00:00,toss,삼성전자,45072882.0,2.7454393303685987e-227
이런외인들,2024-09-24 02:21:12+00:00,toss,삼성전자,15518699.0,9.871487854984531e-79
살발하다 살발해,2024-10-24 07:36:41+00:00,toss,삼성전자,12907770.0,1.31330246886566e-65
정리할까,2025-01-15 06:22:18+00:00,toss,삼성전자,5741033.0,1.387948132851254e-29
다시 50원대 가는거야,2024-10-25 00:38:59+00:00,toss,삼성전자,12846432.0,2.6710602448963127e-65
"여기가 바닥인줄알고 들어왔는데 
여기가 바닥이아닌가벼",2024-11-11 03:45:50+00:00,toss,삼성전자,11366421.0,7.345859216332111e-58
투자이유 내인생이 낫겠니 삼성의 미래가 낫겠지,2024-11-17 23:45:07+00:00,toss,삼성전자,10776064.0,6.815620783185627e-55
"전문가들 모임인디 
주린이로써의 예상입니다 
고수분들 조언 정보 환영 
반박시 님말 맞음",2024-12-18 03:17:22+00:00,toss,삼성전자,8171329.0,8.440206508331189e-42
반 팔렸네  급전 필요해서 팔았지만 또 올게,2025-02-21 02:18:13+00:00,toss,삼성전자,2558878.0,1.372951346709899e-13
오르긴 하나,2024-05-18 10:23:57+00:00,toss,삼성전자,26635334.0,1.3061367801594438e-134
,2024-11-15 09:20:44+00:00,toss,삼성전자,11000727.0,5.060858034705772e-56
눈길이 가는 가격이긴하다,2024-10-17 07:53:34+00:00,toss,삼성전자,13511557.0,1.2117005056009483e-68
"오늘 8만
찍고
고고씽",2024-01-02 03:25:29+00:00,toss,삼성전자,38497242.0,3.100543706448927e-194
다들 평단이 어떻게 되세용,2025-01-05 12:31:47+00:00,toss,삼성전자,6582864.0,8.144457269393965e-34
탄창에 마지막 총알까지 쓰고 싶지 않다이제 좀 올라가자,2024-10-24 07:15:35+00:00,toss,삼성전자,12909036.0,1.2941992391181017e-65
"500조짜리 회사에 뻥기사 내고 도망간 기자님 찾습니다

언론인이 아니라 양치기소년인데",2024-07-04 00:56:08+00:00,toss,삼성전자,22608603.0,2.2728959515274867e-114
찍었는데 맞아버렸네,2024-11-15 11:05:36+00:00,toss,삼성전자,10994435.0,5.443161853396441e-56
미국주 사고 싶다 빨리 올라라,2024-12-18 10:08:57+00:00,toss,삼성전자,8146634.0,1.1232692902067018e-41
이재용 정신 차리자,2024-11-12 00:24:35+00:00,toss,삼성전자,11292096.0,1.7363665584070863e-57
에라이,2024-08-09 00:12:12+00:00,toss,삼성전자,19500839.0,9.504535576872363e-99
한국주식은 안그래도 찬밥인데 신용도까지 내려갔네,2024-12-04 08:26:21+00:00,toss,삼성전자,9362390.0,8.697965026876801e-48
"분할 잘 해서 물타세요

아직 저점아닌듯",2024-11-13 03:40:26+00:00,toss,삼성전자,11193945.0,5.407580089477294e-57
외국인이 산다는 말이 낯설다,2025-01-07 00:15:22+00:00,toss,삼성전자,6454249.0,3.608716071738472e-33
8만전자,2024-03-26 01:17:40+00:00,toss,삼성전자,31247311.0,8.582734452040326e-158
12백만 주면 신용으로 들어간거,2024-10-25 00:42:34+00:00,toss,삼성전자,12846217.0,2.67771525727802e-65
시간외 드디어 빨간불,2025-03-21 07:17:16+00:00,toss,삼성전자,121735.0,0.2443949029145214
"종가 7만 가겠네
3년 버텼는데 한2년 더 기다려야 할듯",2024-01-17 05:52:48+00:00,toss,삼성전자,37192403.0,1.1227545382612428e-187
호가창 불이야,2024-11-17 23:54:43+00:00,toss,삼성전자,10775488.0,6.861210050448785e-55
재앙이 탓 한 몫 했다,2024-11-18 02:23:05+00:00,toss,삼성전자,10766586.0,7.605838878313628e-55
"이건 너무 일찍털었어요  아까비
오를줄 누가알았냐고요",2023-09-01 06:47:02+00:00,toss,삼성전자,49112349.0,1.3614532450136916e-247
안티새기들 다,2024-10-28 00:36:16+00:00,toss,삼성전자,12587395.0,5.3548560493045515e-64
어 이거 10만가나 앙 가냐고,2024-04-02 06:49:48+00:00,toss,삼성전자,30622583.0,1.1853763743006116e-154
뭐여 갑자기,2024-10-07 04:34:21+00:00,toss,삼성전자,14387510.0,4.790358763651128e-73
다시 100개까지 물량 늘려보즈아,2025-02-18 04:00:39+00:00,toss,삼성전자,2811932.0,7.339473689673778e-15
"외인 790만주
개인 1461만주
기관 699만주

고생하셨습니다",2024-07-04 06:36:55+00:00,toss,삼성전자,22588156.0,2.8797683606418837e-114
이란 미사일 제데로 맞겟네,2024-10-01 15:28:57+00:00,toss,삼성전자,14866634.0,1.8707863049254728e-75
지금도 세일중이니 줍줍 해 봅시다,2024-10-23 04:28:00+00:00,toss,삼성전자,13005491.0,4.238035913206641e-66
이건희회장통곡을하겠네,2024-09-19 03:09:26+00:00,toss,삼성전자,15947805.0,6.87791905754986e-81
"태초마을로 돌아가고 있네 에휴
내 다른 계좌 RIP",2024-05-30 03:42:34+00:00,toss,삼성전자,25622617.0,1.6086734038853827e-129
한국 개미들 대단하긴해 그치만 우리가 막기에는 한계다,2024-11-11 01:33:09+00:00,toss,삼성전자,11374382.0,6.699249993349083e-58
떨어지면 추매 해서 좋고  안떨어지연  돈벌어 좋구,2024-11-18 06:08:09+00:00,toss,삼성전자,10753082.0,8.892538213283904e-55
주식은 기세입니다 내일도 오르면 9만원 갑니다 삼오딱이라 놀려서 죄송합니다,2024-05-07 08:50:39+00:00,toss,삼성전자,27591332.0,2.0446110090990024e-139
"오를  검니다
내일 까찌  쭉쭉",2023-08-30 00:26:35+00:00,toss,삼성전자,49307976.0,1.414726740026392e-248
"삼전혹시 개잡주인가요
변동폭이 코스닥이네",2024-11-18 00:51:47+00:00,toss,삼성전자,10772064.0,7.138576937445174e-55
95조 실적나옴  순이익 9조,2024-10-07 23:47:38+00:00,toss,삼성전자,14318313.0,1.0670644972699004e-72
"오늘은 왠지 5만전자 안가고 하루종일 이러다 말듯 
징허다 5만전자 대기중",2024-09-19 01:18:39+00:00,toss,삼성전자,15954452.0,6.368622978264523e-81
자 오늘도 가보자잇,2025-02-12 02:49:43+00:00,toss,삼성전자,3334588.0,1.7318289773238938e-17
다들 얼마까지 오를거같나요,2024-09-25 23:03:08+00:00,toss,삼성전자,15357783.0,6.35676244351246e-78
"빼빼로 줍기 성공하면
상금 11원을 드려요

httpstossimmVl5bZ38",2024-11-11 03:23:37+00:00,toss,삼성전자,11367754.0,7.233395322719391e-58
개관놈들 장난질,2024-03-22 01:25:24+00:00,toss,삼성전자,31592447.0,1.5804474873698e-159
어제 괜찮은 가격인거 같아서 샀어요 49900에 사고싶지만 적당히 타협했지요 사실 어제 같은 날은 무조건 사야하는 날이었어요,2025-02-04 00:55:24+00:00,toss,삼성전자,4032647.0,5.3662635214952545e-21
아  옛날이여,2024-01-31 05:45:36+00:00,toss,삼성전자,35983235.0,1.3434951204626002e-181
49900 원  혹시 그혀서 걸어놨는대구매50주 구매 되었네 어디까지 갈꺼니,2024-11-14 07:34:12+00:00,toss,삼성전자,11093519.0,1.7290196291324385e-56
외인단타 수준급,2024-11-19 05:46:07+00:00,toss,삼성전자,10668004.0,2.3805379776275694e-54
그래도 57300원은 마감해주라 5700이라도 오늘 그럼 완전 땡큐,2025-02-18 02:08:25+00:00,toss,삼성전자,2818666.0,6.7891606670967275e-15
삼전 외계인잡음 왜오름캐캐,2023-09-01 03:54:03+00:00,toss,삼성전자,49122728.0,1.2073469836945162e-247
지금이 저점아닐까,2025-01-15 04:10:06+00:00,toss,삼성전자,5748965.0,1.2662008210552156e-29
삼전 개미들 물린 평균가가 6800이랍니다,2024-11-15 05:19:04+00:00,toss,삼성전자,11015227.0,4.2789684617088065e-56
"아쉽지만 제 그릇이 이정도입니다
먼저 나가겠습니다",2023-12-26 03:04:57+00:00,toss,삼성전자,39103274.0,2.787300333581169e-197
56 가라했다잉,2025-02-11 03:18:34+00:00,toss,삼성전자,3419257.0,6.499972054577169e-18
7시작이 사실이오,2023-11-01 23:42:27+00:00,toss,삼성전자,43781024.0,8.554784669297514e-221
삼성이 살아야 나라가 산다,2025-02-04 00:15:19+00:00,toss,삼성전자,4035052.0,5.218949895089807e-21
말아 올 려 놔,2024-09-30 00:07:11+00:00,toss,삼성전자,15008340.0,3.6285320721721677e-76
"평단 6500에 100주인데 
존버하겠습니다

 삼성전자A005930",2024-10-09 04:37:22+00:00,toss,삼성전자,14214529.0,3.547045918715495e-72
재용이형 몰래 광고찍고있었네,2024-10-22 04:55:21+00:00,toss,삼성전자,13090250.0,1.5889810940383797e-66
탈출이냐 반등이냐 기로에 서있는 하루,2024-10-14 06:11:39+00:00,toss,삼성전자,13776872.0,5.6204935062267426e-70
프로그램 순매수라 오늘은 버티겠다,2025-03-11 00:02:44+00:00,toss,삼성전자,1011807.0,8.20530906154995e-06
어랏 빨간불 들어왔넹,2024-10-28 04:39:06+00:00,toss,삼성전자,12572825.0,6.338474226772658e-64
"오늘 전반적으로 장 안좋은데
삼전 엄청나게 버텨주네
그나저나 내 평단은 언제쯤",2023-06-27 03:39:30+00:00,toss,삼성전자,54826001.0,2.5942278182042945e-276
총알 장전중  5100원 오면 간다,2025-02-26 00:22:27+00:00,toss,삼성전자,2133824.0,1.8802391682364e-11
5만전자 첨온 사람들이 화들짝 놀라서 죄다 페닉셀하면 보기 좋은 일이 벌어질듯 이제 그동안의 죄값을 치를 때가 왔도다 삼성이여,2024-10-01 15:30:21+00:00,toss,삼성전자,14866550.0,1.872606009379386e-75
"아파트 가격은 2배가 됐는데
삼전은 여전히 1배 

역시 K부동산 국가",2024-09-10 01:33:51+00:00,toss,삼성전자,16731140.0,7.942905980371104e-85
수익 맞보고 싶어서 팔았어요,2023-12-20 06:20:11+00:00,toss,삼성전자,39609960.0,7.912212783264836e-200
오늘 시원하게 상한가 한번 가자,2024-07-08 23:47:03+00:00,toss,삼성전자,22180748.0,3.215265850574287e-112
역시 내가 팔자마자 오르는군,2024-11-19 05:40:57+00:00,toss,삼성전자,10668314.0,2.3720120001242368e-54
"아직도 오른다가 70가 넘네
오르긴하겟지만 그게 언제일련지
오늘도 개미는 산다 영끌은 없기를",2024-11-29 07:36:55+00:00,toss,삼성전자,9797356.0,5.662868554781478e-50
"바닥 차트확인하고 싶으면 허쉬 차트를 참고해보시길 
차트가 밥그릇모양이 나오기전이고 아무도 관심 안가질때 사는거임


리얼티인컴 밥그릇차트완성되서 20프로 수익실현중",2024-09-05 04:40:49+00:00,toss,삼성전자,17151922.0,6.093894386884122e-87
이러다 다 죽어,2024-11-08 05:47:16+00:00,toss,삼성전자,11618335.0,3.979079770981917e-59
외인이랑 기관 던진다 왜글지,2024-03-27 01:36:13+00:00,toss,삼성전자,31159798.0,2.363277471893068e-157
"5100원 깨지면 빅쇼트나오겠네
다들 비중조절 잘하시길
근데 오히려 5200원에서 지지받고 반등하면 크게먹을수도있음 
지금 딱 변곡구간",2024-11-13 02:02:03+00:00,toss,삼성전자,11199848.0,5.050463040592033e-57
7600까지 기다려용,2024-08-19 05:59:18+00:00,toss,삼성전자,18616013.0,2.6641506876572886e-94
4년전에 9600원이던 종목이 8만원 국장 왜이러냐,2024-07-06 23:57:33+00:00,toss,삼성전자,22352918.0,4.3832339847530726e-113
삼전 65 갈까말까하길래 놔줬더니 왜 또 이꼬라지,2024-10-02 01:45:03+00:00,toss,삼성전자,14829668.0,2.8696958502339836e-75
바느질 드간다,2025-02-26 01:38:33+00:00,toss,삼성전자,2129258.0,1.9822770478853143e-11
하아닉스의 3분의1 이네,2025-01-06 05:42:02+00:00,toss,삼성전자,6521049.0,1.66563078599949e-33
하 미치겠네,2024-11-13 00:32:07+00:00,toss,삼성전자,11205244.0,4.7446906101064303e-57
"삼전 이거는 뭔데
짜증나네",2024-08-02 00:13:02+00:00,toss,삼성전자,20105589.0,8.672031668523729e-102
그만좀 팔어 버거오빠들,2024-10-10 05:49:12+00:00,toss,삼성전자,14123819.0,1.0135046629747441e-71
치킨 먹자 오늘,2025-01-09 00:29:30+00:00,toss,삼성전자,6280601.0,2.6928006130196484e-32
혹시 국내는 몇시부터 변동 하나요,2024-05-30 19:44:21+00:00,toss,삼성전자,25564910.0,3.137150673685448e-129
가즈아,2024-07-01 07:05:40+00:00,toss,삼성전자,22845631.0,1.4626651712478924e-115
걍 버립니다 이게 답임,2025-01-17 02:25:31+00:00,toss,삼성전자,5582440.0,8.700614216387321e-29
그래야 삼성이 산다,2024-10-11 06:14:05+00:00,toss,삼성전자,14035926.0,2.80301151523078e-71
그렇게 당하고 또 매수하고 물리는 분들 많네요 한달 전부터 절대 저점 아니라고 여러번 의견 남겼습니다 저점 매수는 외인 순매수 최소 3일 이상 지속될 때 분할로 들어가세요,2024-09-30 00:32:38+00:00,toss,삼성전자,15006813.0,3.693231388098569e-76
얘는 진짜 개미시체 치우고 언제 올라가냐,2024-10-08 01:00:39+00:00,toss,삼성전자,14313932.0,1.1225663368583712e-72
엔비디아 따라가려나요 그르디말쟈,2024-03-27 22:48:31+00:00,toss,삼성전자,31083460.0,5.7178398276063387e-157
삼전망이면 한국도망이여,2025-03-20 06:50:47+00:00,toss,삼성전자,209724.0,0.0882694588040673
"전과 찢  vs 미치광이 굥

절로 환율이 웅장해진다
그래도 계엄은 선 넘었지",2024-12-09 00:12:55+00:00,toss,삼성전자,8959996.0,9.16376270795859e-46
이게 국장이지,2024-10-23 02:00:42+00:00,toss,삼성전자,13014329.0,3.825955604189897e-66
"반도체 섹터에서 전체적으로 돈이 빠지는 중이니까요
삼전은 원래 장투해야돈버는거니깐",2024-09-24 00:44:20+00:00,toss,삼성전자,15524511.0,9.229289504135387e-79
가눈고야,2024-03-20 03:21:02+00:00,toss,삼성전자,31758309.0,2.3177434134483567e-160
이재용 회장님 감사합니다 덕분에 입에 풀칠이라도 합니다 넙죽넙죽,2023-12-21 08:42:42+00:00,toss,삼성전자,39515009.0,2.3745128534510774e-199
이런잡주는 왜사는거임 배당금때문인가,2024-04-29 05:07:56+00:00,toss,삼성전자,28295895.0,5.876042998461077e-143
쪼금 오르면 먹고 매도하나봄,2025-02-11 01:59:15+00:00,toss,삼성전자,3424016.0,6.15162859574447e-18
인구햄이 신탁으로 이걸 살리네,2024-11-15 05:10:19+00:00,toss,삼성전자,11015752.0,4.253046620643921e-56
에휴,2023-10-26 05:26:53+00:00,toss,삼성전자,44365158.0,9.908924648182301e-224
공포에 사라 또 다올라갔을때 사서 내려가는거 보면서 존버존버 하지말고,2024-12-04 00:24:02+00:00,toss,삼성전자,9391329.0,6.222345736520868e-48
이딴 개잡주는 걍 존재 가치가 없음,2024-09-27 04:24:43+00:00,toss,삼성전자,15252088.0,2.1603189314495147e-77
데드켓에 열광하자,2024-10-21 23:57:09+00:00,toss,삼성전자,13108142.0,1.291765201326443e-66
3달 6프로 국장 접는다 그냥,2024-05-22 10:32:41+00:00,toss,삼성전자,26289210.0,7.17464640802035e-133
왜 사서  7만은 안 오겠네 이제,2024-10-25 00:41:10+00:00,toss,삼성전자,12846301.0,2.6751131880997867e-65
너무빨리빠졌네,2025-02-14 01:02:39+00:00,toss,삼성전자,3168212.0,1.1879642376918463e-16
삼성에서 낭만을 찾지마십쇼,2025-02-07 01:34:53+00:00,toss,삼성전자,3771078.0,1.107805083881885e-19
용돈 벌이,2023-11-03 01:04:44+00:00,toss,삼성전자,43689687.0,2.462179288916436e-220
들어갑니다,2024-12-19 08:02:55+00:00,toss,삼성전자,8067796.0,2.7974835872091115e-41
쩐다,2023-12-28 06:35:03+00:00,toss,삼성전자,38917868.0,2.383073854316284e-196
질질 흐르기만 하노,2025-02-03 00:35:32+00:00,toss,삼성전자,4120239.0,1.947089247844861e-21
왜이러는거야,2024-12-02 03:10:23+00:00,toss,삼성전자,9554148.0,9.45225077166282e-49
사람들 튀는 속도봐냅다 런이넼,2024-10-31 02:21:28+00:00,toss,삼성전자,12321883.0,1.1570679680467327e-62
지금 파시는게 가장 비싼 가격입니다 여러부운,2024-10-24 03:42:11+00:00,toss,삼성전자,12921840.0,1.1159406831861304e-65
6만가는듯 희망주다가 몇일지나면 5만원 중반대로 다시 내려가이씀,2025-03-17 03:51:50+00:00,toss,삼성전자,479661.0,0.0038811183030307
"5500에 탑승 예정입니다 
그 전에 출발 하면 그냥 다른거 탈겁니다",2024-10-23 14:41:37+00:00,toss,삼성전자,12968674.0,6.489740978706455e-66
2015년 8월 이후에 닿은적없던 선근처,2024-09-12 01:09:55+00:00,toss,삼성전자,16559776.0,5.772318025840557e-84
,2024-11-12 06:09:26+00:00,toss,삼성전자,11271405.0,2.2062051475527856e-57
자꾸 이러면 내가 사버리겠따,2025-03-21 00:45:55+00:00,toss,삼성전자,145216.0,0.1862359723611273
제바알,2025-02-19 06:04:32+00:00,toss,삼성전자,2718099.0,2.174311657738771e-14
3조를 소각해도 100원도 못오르네,2025-02-18 06:31:17+00:00,toss,삼성전자,2802894.0,8.148823957382563e-15
6층,2024-11-07 05:13:34+00:00,toss,삼성전자,11706757.0,1.4299619012916524e-59
구경왔는데 여긴 왜 안오르니 아 국장이지,2024-11-06 03:16:42+00:00,toss,삼성전자,11800169.0,4.8504694159038496e-60
방금 정리했네요 가격 좀 안정되면 다시 올께요,2024-03-21 03:23:20+00:00,toss,삼성전자,31671771.0,6.310350791377499e-160
8만지켜,2024-07-30 01:36:33+00:00,toss,삼성전자,20359778.0,4.575362244336814e-103
올해가능,2024-12-09 04:31:26+00:00,toss,삼성전자,8944485.0,1.0965810907213901e-45
오늘 오르면 엔비디아 인버스가 확실하다,2024-05-31 00:19:39+00:00,toss,삼성전자,25548392.0,3.798079387994125e-129
도박장 오픈 1분전,2025-02-05 23:59:39+00:00,toss,삼성전자,3863192.0,3.8145835192483926e-20
"오늘은 네마녀의 날이라 
어떤 호재 악재도 필요없어요 
오로지 옵션 선물에 의해 증시가 좌지우지되요",2023-06-08 01:40:54+00:00,toss,삼성전자,56474717.0,1.3385789148790813e-284
와우,2025-02-28 01:15:12+00:00,toss,삼성전자,1957859.0,1.4411563862816103e-10
마지막에 외인들 다 빼버리네,2024-10-23 06:41:39+00:00,toss,삼성전자,12997472.0,4.650210251266917e-66
느낌 아니까,2024-11-01 00:01:21+00:00,toss,삼성전자,12243890.0,2.853613114472277e-62
"인텔은 미국에서 구제라도 해주지

삼전은 어디서 구제해줌",2024-11-11 03:15:25+00:00,toss,삼성전자,11368246.0,7.192322210177056e-58
"빼빼로 줍기 성공하면
상금 11원을 드려요

httpstossimmdcWjX48",2024-11-11 03:26:20+00:00,toss,삼성전자,11367591.0,7.247054539313562e-58
삼선아 오후 2시쯤 보자,2024-12-04 00:24:36+00:00,toss,삼성전자,9391295.0,6.224794826646384e-48
아이구 짜증나라,2023-12-14 05:42:25+00:00,toss,삼성전자,40130626.0,1.910472935913901e-202
이제 시작이야,2024-07-05 00:10:51+00:00,toss,삼성전자,22524920.0,5.987105113396747e-114
sk하닉이 인수합병하면 그게 호재 아닐까,2024-10-25 10:25:14+00:00,toss,삼성전자,12811257.0,4.013218527155756e-65
타증권사에서키우는내새,2025-01-30 23:37:29+00:00,toss,삼성전자,4382922.0,9.310969767863072e-23
낼 보자 이러지 말기를,2024-08-26 06:30:30+00:00,toss,삼성전자,18009341.0,2.9855879726182386e-91
우리나라가전쟁낫나,2024-01-17 00:59:58+00:00,toss,삼성전자,37209973.0,9.161534500864904e-188
미련없이  버려야  하나,2025-03-09 09:04:46+00:00,toss,삼성전자,1152085.0,1.6180042224974303e-06
"4만원 초반까지 밀릴듯

이거 개인들 다 신용대출인거같은데

레전드 음봉의 날이 언젠가 올듯",2024-10-24 06:56:58+00:00,toss,삼성전자,12910153.0,1.2775752110503181e-65
,2024-10-14 04:35:45+00:00,toss,삼성전자,13782626.0,5.2583760867268377e-70
"얘들아 진정들 해라 주식 원투데이하냐








개 떨린다 웅어버고극극귻극극",2025-02-06 06:44:37+00:00,toss,삼성전자,3838894.0,5.05338512933704e-20
와 지금사고 일년뒤에 엄청 올라갔네,2024-12-13 01:00:12+00:00,toss,삼성전자,8611559.0,5.170256665635916e-44
가지마  올라와,2024-10-30 04:26:30+00:00,toss,삼성전자,12400781.0,4.6427320101376e-63
살까 말까인데 참고허라구,2024-10-22 03:34:25+00:00,toss,삼성전자,13095106.0,1.50213778840441e-66
징글징글하네,2024-06-18 01:33:19+00:00,toss,삼성전자,23988772.0,2.624714631187468e-121
얼른 가상자산으로 돈을 버세요,2024-11-28 05:35:24+00:00,toss,삼성전자,9891047.0,1.914667544496212e-50
미안미안미안해재용,2024-11-20 04:46:06+00:00,toss,삼성전자,10585205.0,6.206817361635711e-54
삼전 주주분들도 산타렐리 되길,2024-12-02 23:07:21+00:00,toss,삼성전자,9482330.0,2.1703634649589677e-48
"앞으로 승승장구하길

삼전 화이팅",2025-03-20 05:56:11+00:00,toss,삼성전자,213000.0,0.0849852320837325
"삼성전자를 아직도 매수안한 자는
문재인 대통령님을 욕하던자와 다를바없다
떨어지는 칼날에도 문대통령님은 최선을다해 국가를 위해 일했다
근데 당신들은 나라를위해 무엇을했는가
보고 배운게 이리도없단 말인가",2024-12-06 01:51:36+00:00,toss,삼성전자,9213275.0,4.885990633887966e-47
개미 힘보태기,2024-06-03 01:11:48+00:00,toss,삼성전자,25286063.0,7.909983529455827e-128
옵션만기일은 어쩔수없지,2024-10-10 00:22:31+00:00,toss,삼성전자,14143420.0,8.077932449536793e-72
3년만이네 잘지내지,2024-07-05 06:31:33+00:00,toss,삼성전자,22502078.0,7.798902422488041e-114
난 미장도 은행이자도 안나오네요,2024-04-14 00:29:28+00:00,toss,삼성전자,29608603.0,1.4814398763640265e-149
에이시,2024-10-16 00:29:46+00:00,toss,삼성전자,13624585.0,3.2753194229969685e-69
걍 지금 매도 해야겠다 답이 없다,2024-06-05 03:09:12+00:00,toss,삼성전자,25106219.0,6.3412022785899105e-127
도대체 뭐냐,2025-02-03 00:36:40+00:00,toss,삼성전자,4120171.0,1.9486222823956803e-21
이제 시간이 지나면 이재용님이 얼마나 대단한 사람인지 이시기  어떻게 얼마나 잘 대처한건지 재평가 하게 될 날이 올겁니다,2025-01-27 18:27:03+00:00,toss,삼성전자,4660748.0,3.736687931531226e-24
3만전자 가겠는데,2024-12-03 18:01:53+00:00,toss,삼성전자,9414258.0,4.7719976857431976e-48
삼성전자를 믿어,2024-11-20 01:41:39+00:00,toss,삼성전자,10596272.0,5.460596236622378e-54
한달전 바겐세일 거릴때 혹했는데 물타기 안하고 계속 보고있는데끝이없네,2024-10-08 04:17:23+00:00,toss,삼성전자,14302128.0,1.2869020348027331e-72
응 왜 올라가 내가 모르는 호재가 있나,2024-12-03 00:02:27+00:00,toss,삼성전자,9479024.0,2.2550193137825468e-48
4만전자 가면 매수시작,2024-10-17 02:01:14+00:00,toss,삼성전자,13532697.0,9.48710887512943e-69
"포기하고 있었는데 84층 구조하러 오네
버거형 못 믿어서 미안",2024-04-11 02:01:44+00:00,toss,삼성전자,29862267.0,7.863712037217234e-151
"너무해요
손절을 해야겠다",2024-11-14 01:00:28+00:00,toss,삼성전자,11117143.0,1.3153839939252502e-56
꾸역꾸역 받아먹네,2024-11-13 05:24:19+00:00,toss,삼성전자,11187712.0,5.812105474489544e-57
외인 너무 없는데,2024-10-30 02:40:50+00:00,toss,삼성전자,12407121.0,4.314249402387286e-63
"시장이 미쳤다고밖에 설명이안되네요
2차전지로 수급 쏠림현상 전종목 폭낙이라니
어디까지 떨어지나보자 끝까지 버틴다",2023-07-26 03:14:01+00:00,toss,삼성전자,52321930.0,1.0019879121982379e-263
오늘 옵션만기일이라 삼성만 후드러패나,2024-10-10 00:23:56+00:00,toss,삼성전자,14143335.0,8.085883399979013e-72
"형님들 정치에 관심 두실 시간에
흐름 보시면서 자본이 어디로 이동하는지
잘 판단하세요
요즘 시대가 진짜 많이 변해서 유튜브로도 충분히 투자 공부 되고 조금만 범위 넓히시면 저렴하게 투자 강의 하는 분들도 많아요물론 투자팔이 하는 양xx들 걸러야 하긴 하지만
냉정하게 파란색이던 빨간색이던 전 정치는 관심 1도 없습니다 그나물에 그 밥 입니다

애초에 친일 하던 인간 아닌 놈들이 민주주의 한답시고 만든게 이 나라 입니다

지들 밥그릇 챙기기 바쁜놈들 뭐가 좋다고 니편 내편 만들어서 서로 분탕질 하고 계십니까
그시간에 형들 계좌 다 녹아요
이미 대한민국 망해갑니다

자영업 하시는 분들은 아마 뼈가 시리도록 느끼실거에요 
이나라 경제구조 박살출산율 박살로 이제 수숩 불가능 영역으로 들어가고 있습니다

본인 인생 본인 가족등 살아가는데 소중하게 지켜야 할 것들 위해서 정신 똑바로 차리고 냉정하게 판단해야 합니다
무슨 주식 커뮤에서 정치 분탕질들
하기길래 한마디 해봅니다

삼전 커뮤니까 삼전에 관한 제 소견은
5만 아래로 오면 천천히 담아봅니다
안오면 내 주식 아니구요 어차피 국장 신경 꺼도 미장에서 다 수숩 복구 수입 됩니다",2024-12-08 22:26:50+00:00,toss,삼성전자,8966361.0,8.512944511895933e-46
"미장 분산투자가 답인거 같습니다

6층 7층 분들 모두 힘 내세요",2024-10-25 01:58:57+00:00,toss,삼성전자,12841634.0,2.823586531250146e-65
삼전이 안오르는 이유가 몰까요,2025-02-06 10:50:11+00:00,toss,삼성전자,3824160.0,5.992991773377106e-20
슬슬가는겨,2025-02-10 05:34:41+00:00,toss,삼성전자,3497490.0,2.6282634437583453e-18
오늘 들어오면 배당금 못 받나요,2023-10-31 01:04:15+00:00,toss,삼성전자,43948916.0,1.2254355017191236e-221
답답하다,2024-02-23 00:04:59+00:00,toss,삼성전자,34016472.0,1.0334308975141463e-171
야 올라보고나 나서  떨어지자,2024-06-10 00:42:21+00:00,toss,삼성전자,24683030.0,8.498749471416692e-125
욕심부리지말자,2025-03-20 00:36:38+00:00,toss,삼성전자,232173.0,0.0680721232400347
화이팅,2024-12-04 01:02:22+00:00,toss,삼성전자,9389029.0,6.390211293285056e-48
,2024-10-23 08:41:41+00:00,toss,삼성전자,12990270.0,5.054449353015509e-66
지금이 가장 쌀때입니다 8만원대 물렸다고 빠져가나면 나중에 후회합니다 3년 물려있었는데 4년 기다릴수 있다고 봅니다,2024-07-16 04:24:37+00:00,toss,삼성전자,21559294.0,4.275535662078689e-109
"외인이 올렸다 팔구있는중이야
이번에 다빨거야",2024-10-30 05:45:43+00:00,toss,삼성전자,12396028.0,4.905291705645437e-63
"어제 코인판  트론이 미친듯이 올랐지만 다른 종목들 다 마 3050 까지 찍고 다시 올라왔음
아 타이밍",2024-12-03 23:50:04+00:00,toss,삼성전자,9393367.0,6.077290776809547e-48
오른다 걱정마라,2023-12-14 06:05:56+00:00,toss,삼성전자,40129215.0,1.941929060974983e-202
4만전자로 위,2024-11-13 00:06:20+00:00,toss,삼성전자,11206791.0,4.6604925221166514e-57
